"Date","Time","State.UnionTerritory","ConfirmedIndianNational","ConfirmedForeignNational","CFR","Recovery_Rate","Population_State","Cases_type","Cases_counts"
2020-11-20,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,93.15,13606320,"Confirmed",104715
2020-11-20,"8:00 AM","Jharkhand",NA,NA,0.88,96.69,NA,"Confirmed",106972
2020-11-20,"8:00 AM","Karnataka",NA,NA,1.34,95.76,67562686,"Confirmed",867780
2020-11-20,"8:00 AM","Kerala",NA,NA,0.36,87.11,35699443,"Confirmed",545641
2020-11-20,"8:00 AM","Ladakh",NA,NA,1.23,85.81,289023,"Confirmed",7714
2020-11-20,"8:00 AM","Madhya Pradesh",NA,NA,1.66,93.12,85358965,"Confirmed",188018
2020-11-20,"8:00 AM","Maharashtra",NA,NA,2.63,92.79,123144223,"Confirmed",1763055
2020-11-20,"8:00 AM","Manipur",NA,NA,1.02,86.18,3091545,"Confirmed",22548
2020-11-20,"8:00 AM","Meghalaya",NA,NA,0.95,91.76,3366710,"Confirmed",10979
2020-11-20,"8:00 AM","Mizoram",NA,NA,0.14,85.43,1239244,"Confirmed",3541
2020-11-20,"8:00 AM","Nagaland",NA,NA,0.52,87.09,2249695,"Confirmed",10460
2020-11-20,"8:00 AM","Odisha",NA,NA,0.51,97.12,46356334,"Confirmed",311788
2020-11-20,"8:00 AM","Puducherry",NA,NA,1.67,96.5,1413542,"Confirmed",36533
2020-11-20,"8:00 AM","Punjab",NA,NA,3.16,92.54,30141373,"Confirmed",144177
2020-11-20,"8:00 AM","Rajasthan",NA,NA,0.9,90.51,81032689,"Confirmed",234907
2020-11-20,"8:00 AM","Sikkim",NA,NA,2.06,91.52,690251,"Confirmed",4609
2020-11-20,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.67,77841267,"Confirmed",764989
2020-11-20,"8:00 AM","Telangana",NA,NA,0.54,94.67,39362732,"Confirmed",261728
2020-11-20,"8:00 AM","Tripura",NA,NA,1.13,95.9,4169794,"Confirmed",32292
2020-11-20,"8:00 AM","Uttarakhand",NA,NA,1.63,92.44,11250858,"Confirmed",69693
2020-11-20,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.18,237882725,"Confirmed",519148
2020-11-20,"8:00 AM","West Bengal",NA,NA,1.77,92.43,99609303,"Confirmed",445505
2020-11-21,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.32,95.47,NA,"Confirmed",4617
2020-11-21,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.41,53903393,"Confirmed",859932
2020-11-21,"8:00 AM","Arunachal Pradesh",NA,NA,0.31,92.93,1570458,"Confirmed",16001
2020-11-21,"8:00 AM","Assam",NA,NA,0.46,98.02,35607039,"Confirmed",211204
2020-11-21,"8:00 AM","Bihar",NA,NA,0.53,97.18,124799926,"Confirmed",228886
2020-11-21,"8:00 AM","Chandigarh",NA,NA,1.55,91.65,1158473,"Confirmed",16472
2020-11-21,"8:00 AM","Chhattisgarh",NA,NA,1.23,89.74,29436231,"Confirmed",219404
2020-11-21,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.76,NA,"Confirmed",3316
2020-11-21,"8:00 AM","Delhi",NA,NA,1.58,90.51,18710922,"Confirmed",517238
2020-11-21,"8:00 AM","Goa",NA,NA,1.44,95.78,1586250,"Confirmed",46632
2020-11-21,"8:00 AM","Gujarat",NA,NA,1.97,91.31,63872399,"Confirmed",194402
2020-11-21,"8:00 AM","Haryana",NA,NA,1.01,89.5,28204692,"Confirmed",212355
2020-11-21,"8:00 AM","Himachal Pradesh",NA,NA,1.53,77.64,7451955,"Confirmed",32785
2020-11-21,"8:00 AM","Jammu and Kashmir",NA,NA,1.54,93.07,13606320,"Confirmed",105376
2020-11-21,"8:00 AM","Jharkhand",NA,NA,0.88,96.7,NA,"Confirmed",107157
2020-11-21,"8:00 AM","Karnataka",NA,NA,1.34,95.81,67562686,"Confirmed",869561
2020-11-21,"8:00 AM","Kerala",NA,NA,0.36,87.32,35699443,"Confirmed",551669
2020-11-21,"8:00 AM","Ladakh",NA,NA,1.23,86.59,289023,"Confirmed",7787
2020-11-21,"8:00 AM","Madhya Pradesh",NA,NA,1.66,92.86,85358965,"Confirmed",189546
2020-11-21,"8:00 AM","Maharashtra",NA,NA,2.63,92.89,123144223,"Confirmed",1768695
2020-11-21,"8:00 AM","Manipur",NA,NA,1.02,86.25,3091545,"Confirmed",22748
2020-11-21,"8:00 AM","Meghalaya",NA,NA,0.95,91.09,3366710,"Confirmed",11152
2020-11-21,"8:00 AM","Mizoram",NA,NA,0.14,86.25,1239244,"Confirmed",3607
2020-11-21,"8:00 AM","Nagaland",NA,NA,0.53,86.8,2249695,"Confirmed",10608
2020-11-21,"8:00 AM","Odisha",NA,NA,0.51,97.23,46356334,"Confirmed",312545
2020-11-21,"8:00 AM","Puducherry",NA,NA,1.66,96.64,1413542,"Confirmed",36585
2020-11-21,"8:00 AM","Punjab",NA,NA,3.15,92.36,30141373,"Confirmed",144995
2020-11-21,"8:00 AM","Rajasthan",NA,NA,0.9,90.3,81032689,"Confirmed",237669
2020-11-21,"8:00 AM","Sikkim",NA,NA,2.07,92.21,690251,"Confirmed",4632
2020-11-21,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.74,77841267,"Confirmed",766677
2020-11-21,"8:00 AM","Telangana",NA,NA,0.54,94.86,39362732,"Confirmed",262653
2020-11-21,"8:00 AM","Tripura",NA,NA,1.13,96.04,4169794,"Confirmed",32367
2020-11-21,"8:00 AM","Uttarakhand",NA,NA,1.62,93.39,11250858,"Confirmed",70205
2020-11-21,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.09,237882725,"Confirmed",521988
2020-11-21,"8:00 AM","West Bengal",NA,NA,1.76,92.54,99609303,"Confirmed",449131
2020-11-22,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.32,95.62,NA,"Confirmed",4631
2020-11-22,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.48,53903393,"Confirmed",861092
2020-11-22,"8:00 AM","Arunachal Pradesh",NA,NA,0.31,93.14,1570458,"Confirmed",16037
2020-11-22,"8:00 AM","Assam",NA,NA,0.46,98.01,35607039,"Confirmed",211427
2020-11-22,"8:00 AM","Bihar",NA,NA,0.53,97.25,124799926,"Confirmed",229177
2020-11-22,"8:00 AM","Chandigarh",NA,NA,1.56,91.6,1158473,"Confirmed",16591
2020-11-22,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.46,29436231,"Confirmed",221688
2020-11-22,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.76,NA,"Confirmed",3317
2020-11-22,"8:00 AM","Delhi",NA,NA,1.58,90.82,18710922,"Confirmed",523117
2020-11-22,"8:00 AM","Goa",NA,NA,1.44,95.86,1586250,"Confirmed",46748
2020-11-22,"8:00 AM","Gujarat",NA,NA,1.96,91.26,63872399,"Confirmed",195917
2020-11-22,"8:00 AM","Haryana",NA,NA,1.01,89.54,28204692,"Confirmed",215021
2020-11-22,"8:00 AM","Himachal Pradesh",NA,NA,1.54,77.48,7451955,"Confirmed",33700
2020-11-22,"8:00 AM","Jammu and Kashmir",NA,NA,1.53,93.07,13606320,"Confirmed",105984
2020-11-22,"8:00 AM","Jharkhand",NA,NA,0.88,96.86,NA,"Confirmed",107332
2020-11-22,"8:00 AM","Karnataka",NA,NA,1.34,95.83,67562686,"Confirmed",871342
2020-11-22,"8:00 AM","Kerala",NA,NA,0.36,87.62,35699443,"Confirmed",557441
2020-11-22,"8:00 AM","Ladakh",NA,NA,1.25,87.16,289023,"Confirmed",7866
2020-11-22,"8:00 AM","Madhya Pradesh",NA,NA,1.65,92.5,85358965,"Confirmed",191246
2020-11-22,"8:00 AM","Maharashtra",NA,NA,2.62,92.82,123144223,"Confirmed",1774455
2020-11-22,"8:00 AM","Manipur",NA,NA,1.01,86.08,3091545,"Confirmed",23018
2020-11-22,"8:00 AM","Meghalaya",NA,NA,0.96,90.83,3366710,"Confirmed",11269
2020-11-22,"8:00 AM","Mizoram",NA,NA,0.14,86.56,1239244,"Confirmed",3647
2020-11-22,"8:00 AM","Nagaland",NA,NA,0.53,86.58,2249695,"Confirmed",10674
2020-11-22,"8:00 AM","Odisha",NA,NA,0.52,97.31,46356334,"Confirmed",313323
2020-11-22,"8:00 AM","Puducherry",NA,NA,1.66,96.7,1413542,"Confirmed",36648
2020-11-22,"8:00 AM","Punjab",NA,NA,3.15,92.34,30141373,"Confirmed",145667
2020-11-22,"8:00 AM","Rajasthan",NA,NA,0.89,89.99,81032689,"Confirmed",240676
2020-11-22,"8:00 AM","Sikkim",NA,NA,2.09,91.75,690251,"Confirmed",4691
2020-11-22,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.81,77841267,"Confirmed",768340
2020-11-22,"8:00 AM","Telangana",NA,NA,0.54,95.04,39362732,"Confirmed",263526
2020-11-22,"8:00 AM","Tripura",NA,NA,1.13,96.19,4169794,"Confirmed",32415
2020-11-22,"8:00 AM","Uttarakhand",NA,NA,1.62,92.61,11250858,"Confirmed",70790
2020-11-22,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.09,237882725,"Confirmed",524223
2020-11-22,"8:00 AM","West Bengal",NA,NA,1.76,92.63,99609303,"Confirmed",452770
2020-11-23,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.31,95.67,NA,"Confirmed",4641
2020-11-23,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.54,53903393,"Confirmed",862213
2020-11-23,"8:00 AM","Arunachal Pradesh",NA,NA,0.31,93.22,1570458,"Confirmed",16061
2020-11-23,"8:00 AM","Assam",NA,NA,0.46,98.05,35607039,"Confirmed",211513
2020-11-23,"8:00 AM","Bihar",NA,NA,0.53,97.36,124799926,"Confirmed",229544
2020-11-23,"8:00 AM","Chandigarh",NA,NA,1.56,91.88,1158473,"Confirmed",16671
2020-11-23,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.2,29436231,"Confirmed",223436
2020-11-23,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.77,NA,"Confirmed",3321
2020-11-23,"8:00 AM","Delhi",NA,NA,1.58,90.83,18710922,"Confirmed",529863
2020-11-23,"8:00 AM","Goa",NA,NA,1.45,96.06,1586250,"Confirmed",46826
2020-11-23,"8:00 AM","Gujarat",NA,NA,1.95,91.16,63872399,"Confirmed",197412
2020-11-23,"8:00 AM","Haryana",NA,NA,1.01,89.63,28204692,"Confirmed",217300
2020-11-23,"8:00 AM","Himachal Pradesh",NA,NA,1.56,77.94,7451955,"Confirmed",34327
2020-11-23,"8:00 AM","Jammu and Kashmir",NA,NA,1.53,93.12,13606320,"Confirmed",106548
2020-11-23,"8:00 AM","Jharkhand",NA,NA,0.88,96.99,NA,"Confirmed",107469
2020-11-23,"8:00 AM","Karnataka",NA,NA,1.33,95.81,67562686,"Confirmed",873046
2020-11-23,"8:00 AM","Kerala",NA,NA,0.36,87.91,35699443,"Confirmed",562695
2020-11-23,"8:00 AM","Ladakh",NA,NA,1.26,87.05,289023,"Confirmed",7939
2020-11-23,"8:00 AM","Madhya Pradesh",NA,NA,1.64,92.27,85358965,"Confirmed",193044
2020-11-23,"8:00 AM","Maharashtra",NA,NA,2.62,92.75,123144223,"Confirmed",1780208
2020-11-23,"8:00 AM","Manipur",NA,NA,1.01,85.55,3091545,"Confirmed",23400
2020-11-23,"8:00 AM","Meghalaya",NA,NA,0.97,91.15,3366710,"Confirmed",11339
2020-11-23,"8:00 AM","Mizoram",NA,NA,0.14,87.21,1239244,"Confirmed",3660
2020-11-23,"8:00 AM","Nagaland",NA,NA,0.55,86.37,2249695,"Confirmed",10777
2020-11-23,"8:00 AM","Odisha",NA,NA,0.52,97.4,46356334,"Confirmed",313961
2020-11-23,"8:00 AM","Puducherry",NA,NA,1.66,96.82,1413542,"Confirmed",36693
2020-11-23,"8:00 AM","Punjab",NA,NA,3.15,92.25,30141373,"Confirmed",146346
2020-11-23,"8:00 AM","Rajasthan",NA,NA,0.89,89.61,81032689,"Confirmed",243936
2020-11-23,"8:00 AM","Sikkim",NA,NA,2.1,92.02,690251,"Confirmed",4722
2020-11-23,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.86,77841267,"Confirmed",769995
2020-11-23,"8:00 AM","Telangana",NA,NA,0.54,95.21,39362732,"Confirmed",264128
2020-11-23,"8:00 AM","Tripura",NA,NA,1.14,96.41,4169794,"Confirmed",32434
2020-11-23,"8:00 AM","Uttarakhand",NA,NA,1.62,92.25,11250858,"Confirmed",71256
2020-11-23,"8:00 AM","Uttar Pradesh",NA,NA,1.43,94.05,237882725,"Confirmed",526780
2020-11-23,"8:00 AM","West Bengal",NA,NA,1.76,92.72,99609303,"Confirmed",456361
2020-11-24,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.31,95.64,NA,"Confirmed",4656
2020-11-24,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.64,53903393,"Confirmed",862758
2020-11-24,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,93.44,1570458,"Confirmed",16092
2020-11-24,"8:00 AM","Assam",NA,NA,0.46,98.04,35607039,"Confirmed",211682
2020-11-24,"8:00 AM","Bihar",NA,NA,0.53,97.38,124799926,"Confirmed",230094
2020-11-24,"8:00 AM","Chandigarh",NA,NA,1.57,91.77,1158473,"Confirmed",16769
2020-11-24,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.06,29436231,"Confirmed",225497
2020-11-24,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.74,NA,"Confirmed",3325
2020-11-24,"8:00 AM","Delhi",NA,NA,1.59,91.42,18710922,"Confirmed",534317
2020-11-24,"8:00 AM","Goa",NA,NA,1.44,96.12,1586250,"Confirmed",46901
2020-11-24,"8:00 AM","Gujarat",NA,NA,1.95,91.09,63872399,"Confirmed",198899
2020-11-24,"8:00 AM","Haryana",NA,NA,1.01,89.71,28204692,"Confirmed",219963
2020-11-24,"8:00 AM","Himachal Pradesh",NA,NA,1.61,79.18,7451955,"Confirmed",34781
2020-11-24,"8:00 AM","Jammu and Kashmir",NA,NA,1.54,93.38,13606320,"Confirmed",106899
2020-11-24,"8:00 AM","Jharkhand",NA,NA,0.88,97.07,NA,"Confirmed",107688
2020-11-24,"8:00 AM","Karnataka",NA,NA,1.34,95.84,67562686,"Confirmed",874555
2020-11-24,"8:00 AM","Kerala",NA,NA,0.37,88.28,35699443,"Confirmed",566452
2020-11-24,"8:00 AM","Ladakh",NA,NA,1.27,87.92,289023,"Confirmed",7945
2020-11-24,"8:00 AM","Madhya Pradesh",NA,NA,1.63,92.04,85358965,"Confirmed",194745
2020-11-24,"8:00 AM","Maharashtra",NA,NA,2.61,92.74,123144223,"Confirmed",1784361
2020-11-24,"8:00 AM","Manipur",NA,NA,1.01,86.15,3091545,"Confirmed",23650
2020-11-24,"8:00 AM","Meghalaya",NA,NA,0.97,91.18,3366710,"Confirmed",11397
2020-11-24,"8:00 AM","Mizoram",NA,NA,0.13,86.33,1239244,"Confirmed",3710
2020-11-24,"8:00 AM","Nagaland",NA,NA,0.56,86.13,2249695,"Confirmed",10852
2020-11-24,"8:00 AM","Odisha",NA,NA,0.53,97.49,46356334,"Confirmed",314629
2020-11-24,"8:00 AM","Puducherry",NA,NA,1.66,96.91,1413542,"Confirmed",36718
2020-11-24,"8:00 AM","Punjab",NA,NA,3.15,92.3,30141373,"Confirmed",147057
2020-11-24,"8:00 AM","Rajasthan",NA,NA,0.88,89.36,81032689,"Confirmed",247168
2020-11-24,"8:00 AM","Sikkim",NA,NA,2.11,93.03,690251,"Confirmed",4736
2020-11-24,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.91,77841267,"Confirmed",771619
2020-11-24,"8:00 AM","Telangana",NA,NA,0.54,95.29,39362732,"Confirmed",265049
2020-11-24,"8:00 AM","Tripura",NA,NA,1.14,96.32,4169794,"Confirmed",32493
2020-11-24,"8:00 AM","Uttarakhand",NA,NA,1.62,92.38,11250858,"Confirmed",71632
2020-11-24,"8:00 AM","Uttar Pradesh",NA,NA,1.43,94.07,237882725,"Confirmed",528833
2020-11-24,"8:00 AM","West Bengal",NA,NA,1.76,92.8,99609303,"Confirmed",459918
2020-11-25,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.31,95.65,NA,"Confirmed",4667
2020-11-25,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.69,53903393,"Confirmed",863843
2020-11-25,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,93.48,1570458,"Confirmed",16144
2020-11-25,"8:00 AM","Assam",NA,NA,0.46,98.02,35607039,"Confirmed",211839
2020-11-25,"8:00 AM","Bihar",NA,NA,0.53,97.34,124799926,"Confirmed",230845
2020-11-25,"8:00 AM","Chandigarh",NA,NA,1.57,91.73,1158473,"Confirmed",16848
2020-11-25,"8:00 AM","Chhattisgarh",NA,NA,1.22,88.75,29436231,"Confirmed",227326
2020-11-25,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.83,NA,"Confirmed",3325
2020-11-25,"8:00 AM","Delhi",NA,NA,1.59,91.28,18710922,"Confirmed",540541
2020-11-25,"8:00 AM","Goa",NA,NA,1.44,95.96,1586250,"Confirmed",47068
2020-11-25,"8:00 AM","Gujarat",NA,NA,1.94,91.05,63872399,"Confirmed",200409
2020-11-25,"8:00 AM","Haryana",NA,NA,1.01,89.65,28204692,"Confirmed",222292
2020-11-25,"8:00 AM","Himachal Pradesh",NA,NA,1.6,78.39,7451955,"Confirmed",35729
2020-11-25,"8:00 AM","Jammu and Kashmir",NA,NA,1.54,93.47,13606320,"Confirmed",107330
2020-11-25,"8:00 AM","Jharkhand",NA,NA,0.88,97.04,NA,"Confirmed",107921
2020-11-25,"8:00 AM","Karnataka",NA,NA,1.33,95.86,67562686,"Confirmed",876425
2020-11-25,"8:00 AM","Kerala",NA,NA,0.37,88.35,35699443,"Confirmed",571872
2020-11-25,"8:00 AM","Ladakh",NA,NA,1.31,88.05,289023,"Confirmed",8028
2020-11-25,"8:00 AM","Madhya Pradesh",NA,NA,1.62,91.78,85358965,"Confirmed",196511
2020-11-25,"8:00 AM","Maharashtra",NA,NA,2.61,92.69,123144223,"Confirmed",1789800
2020-11-25,"8:00 AM","Manipur",NA,NA,1,85.74,3091545,"Confirmed",23940
2020-11-25,"8:00 AM","Meghalaya",NA,NA,0.96,91.24,3366710,"Confirmed",11454
2020-11-25,"8:00 AM","Mizoram",NA,NA,0.13,88.06,1239244,"Confirmed",3745
2020-11-25,"8:00 AM","Nagaland",NA,NA,0.56,85.97,2249695,"Confirmed",10931
2020-11-25,"8:00 AM","Odisha",NA,NA,0.53,97.5,46356334,"Confirmed",315271
2020-11-25,"8:00 AM","Puducherry",NA,NA,1.66,97.01,1413542,"Confirmed",36769
2020-11-25,"8:00 AM","Punjab",NA,NA,3.15,92.22,30141373,"Confirmed",147665
2020-11-25,"8:00 AM","Rajasthan",NA,NA,0.88,89.06,81032689,"Confirmed",250482
2020-11-25,"8:00 AM","Sikkim",NA,NA,2.14,92.88,690251,"Confirmed",4777
2020-11-25,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.96,77841267,"Confirmed",773176
2020-11-25,"8:00 AM","Telangana",NA,NA,0.54,95.37,39362732,"Confirmed",266042
2020-11-25,"8:00 AM","Tripura",NA,NA,1.14,96.43,4169794,"Confirmed",32528
2020-11-25,"8:00 AM","Uttarakhand",NA,NA,1.63,91.95,11250858,"Confirmed",72160
2020-11-25,"8:00 AM","Uttar Pradesh",NA,NA,1.43,94.06,237882725,"Confirmed",531050
2020-11-25,"8:00 AM","West Bengal",NA,NA,1.75,92.88,99609303,"Confirmed",463463
2020-11-26,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.3,95.77,NA,"Confirmed",4677
2020-11-26,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.73,53903393,"Confirmed",864674
2020-11-26,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,93.71,1570458,"Confirmed",16174
2020-11-26,"8:00 AM","Assam",NA,NA,0.46,97.99,35607039,"Confirmed",212021
2020-11-26,"8:00 AM","Bihar",NA,NA,0.53,97.21,124799926,"Confirmed",231539
2020-11-26,"8:00 AM","Chandigarh",NA,NA,1.57,91.77,1158473,"Confirmed",16925
2020-11-26,"8:00 AM","Chhattisgarh",NA,NA,1.21,88.02,29436231,"Confirmed",229203
2020-11-26,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.89,NA,"Confirmed",3327
2020-11-26,"8:00 AM","Delhi",NA,NA,1.6,91.39,18710922,"Confirmed",545787
2020-11-26,"8:00 AM","Goa",NA,NA,1.45,95.84,1586250,"Confirmed",47193
2020-11-26,"8:00 AM","Gujarat",NA,NA,1.93,90.99,63872399,"Confirmed",201949
2020-11-26,"8:00 AM","Haryana",NA,NA,1.02,89.65,28204692,"Confirmed",224489
2020-11-26,"8:00 AM","Himachal Pradesh",NA,NA,1.6,76.86,7451955,"Confirmed",36566
2020-11-26,"8:00 AM","Jammu and Kashmir",NA,NA,1.54,93.58,13606320,"Confirmed",107819
2020-11-26,"8:00 AM","Jharkhand",NA,NA,0.89,97.12,NA,"Confirmed",108158
2020-11-26,"8:00 AM","Karnataka",NA,NA,1.33,95.83,67562686,"Confirmed",878055
2020-11-26,"8:00 AM","Kerala",NA,NA,0.37,88.35,35699443,"Confirmed",578363
2020-11-26,"8:00 AM","Ladakh",NA,NA,1.33,87.76,289023,"Confirmed",8119
2020-11-26,"8:00 AM","Madhya Pradesh",NA,NA,1.61,91.46,85358965,"Confirmed",198284
2020-11-26,"8:00 AM","Maharashtra",NA,NA,2.6,92.64,123144223,"Confirmed",1795959
2020-11-26,"8:00 AM","Manipur",NA,NA,1.02,85.53,3091545,"Confirmed",24133
2020-11-26,"8:00 AM","Meghalaya",NA,NA,0.96,91.1,3366710,"Confirmed",11513
2020-11-26,"8:00 AM","Mizoram",NA,NA,0.13,88.15,1239244,"Confirmed",3765
2020-11-26,"8:00 AM","Nagaland",NA,NA,0.55,86.1,2249695,"Confirmed",10991
2020-11-26,"8:00 AM","Odisha",NA,NA,0.53,97.5,46356334,"Confirmed",316001
2020-11-26,"8:00 AM","Puducherry",NA,NA,1.65,96.88,1413542,"Confirmed",36820
2020-11-26,"8:00 AM","Punjab",NA,NA,3.16,92.04,30141373,"Confirmed",148435
2020-11-26,"8:00 AM","Rajasthan",NA,NA,0.87,88.75,81032689,"Confirmed",253767
2020-11-26,"8:00 AM","Sikkim",NA,NA,2.12,92.99,690251,"Confirmed",4819
2020-11-26,"8:00 AM","Tamil Nadu",NA,NA,1.5,97.01,77841267,"Confirmed",774710
2020-11-26,"8:00 AM","Telangana",NA,NA,0.54,95.42,39362732,"Confirmed",266904
2020-11-26,"8:00 AM","Tripura",NA,NA,1.14,96.51,4169794,"Confirmed",32578
2020-11-26,"8:00 AM","Uttarakhand",NA,NA,1.63,91.96,11250858,"Confirmed",72642
2020-11-26,"8:00 AM","Uttar Pradesh",NA,NA,1.43,93.9,237882725,"Confirmed",533355
2020-11-26,"8:00 AM","West Bengal",NA,NA,1.75,92.95,99609303,"Confirmed",466991
2020-11-27,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.3,95.92,NA,"Confirmed",4682
2020-11-27,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.74,53903393,"Confirmed",865705
2020-11-27,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,93.98,1570458,"Confirmed",16204
2020-11-27,"8:00 AM","Assam",NA,NA,0.46,97.99,35607039,"Confirmed",212171
2020-11-27,"8:00 AM","Bihar",NA,NA,0.54,97.14,124799926,"Confirmed",232235
2020-11-27,"8:00 AM","Chandigarh",NA,NA,1.58,91.56,1158473,"Confirmed",17051
2020-11-27,"8:00 AM","Chhattisgarh",NA,NA,1.21,88.41,29436231,"Confirmed",230956
2020-11-27,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,98.95,NA,"Confirmed",3328
2020-11-27,"8:00 AM","Delhi",NA,NA,1.6,91.38,18710922,"Confirmed",551262
2020-11-27,"8:00 AM","Goa",NA,NA,1.45,95.77,1586250,"Confirmed",47341
2020-11-27,"8:00 AM","Gujarat",NA,NA,1.93,90.93,63872399,"Confirmed",203509
2020-11-27,"8:00 AM","Haryana",NA,NA,1.02,89.81,28204692,"Confirmed",226611
2020-11-27,"8:00 AM","Himachal Pradesh",NA,NA,1.6,77.39,7451955,"Confirmed",37497
2020-11-27,"8:00 AM","Jammu and Kashmir",NA,NA,1.54,93.59,13606320,"Confirmed",108306
2020-11-27,"8:00 AM","Jharkhand",NA,NA,0.89,97.11,NA,"Confirmed",108388
2020-11-27,"8:00 AM","Karnataka",NA,NA,1.33,95.79,67562686,"Confirmed",879560
2020-11-27,"8:00 AM","Kerala",NA,NA,0.37,88.56,35699443,"Confirmed",583741
2020-11-27,"8:00 AM","Ladakh",NA,NA,1.37,86.95,289023,"Confirmed",8228
2020-11-27,"8:00 AM","Madhya Pradesh",NA,NA,1.6,91.29,85358965,"Confirmed",199952
2020-11-27,"8:00 AM","Maharashtra",NA,NA,2.6,92.57,123144223,"Confirmed",1802365
2020-11-27,"8:00 AM","Manipur",NA,NA,1.03,85.62,3091545,"Confirmed",24292
2020-11-27,"8:00 AM","Meghalaya",NA,NA,0.95,90.87,3366710,"Confirmed",11581
2020-11-27,"8:00 AM","Mizoram",NA,NA,0.13,88.49,1239244,"Confirmed",3788
2020-11-27,"8:00 AM","Nagaland",NA,NA,0.57,86.75,2249695,"Confirmed",11060
2020-11-27,"8:00 AM","Odisha",NA,NA,0.54,97.53,46356334,"Confirmed",316645
2020-11-27,"8:00 AM","Puducherry",NA,NA,1.65,96.87,1413542,"Confirmed",36840
2020-11-27,"8:00 AM","Punjab",NA,NA,3.16,91.83,30141373,"Confirmed",149278
2020-11-27,"8:00 AM","Rajasthan",NA,NA,0.87,88.5,81032689,"Confirmed",256947
2020-11-27,"8:00 AM","Sikkim",NA,NA,2.09,92.4,690251,"Confirmed",4871
2020-11-27,"8:00 AM","Tamil Nadu",NA,NA,1.5,97.06,77841267,"Confirmed",776174
2020-11-27,"8:00 AM","Telangana",NA,NA,0.54,95.41,39362732,"Confirmed",267665
2020-11-27,"8:00 AM","Tripura",NA,NA,1.13,96.59,4169794,"Confirmed",32610
2020-11-27,"8:00 AM","Uttarakhand",NA,NA,1.64,91.95,11250858,"Confirmed",72997
2020-11-27,"8:00 AM","Uttar Pradesh",NA,NA,1.43,93.82,237882725,"Confirmed",535449
2020-11-27,"8:00 AM","West Bengal",NA,NA,1.75,93.01,99609303,"Confirmed",470498
2020-11-28,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.3,96.14,NA,"Confirmed",4689
2020-11-28,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.79,53903393,"Confirmed",866438
2020-11-28,"8:00 AM","Arunachal Pradesh",NA,NA,0.31,94.08,1570458,"Confirmed",16231
2020-11-28,"8:00 AM","Assam",NA,NA,0.46,98,35607039,"Confirmed",212320
2020-11-28,"8:00 AM","Bihar",NA,NA,0.54,97.15,124799926,"Confirmed",232916
2020-11-28,"8:00 AM","Chandigarh",NA,NA,1.57,91.49,1158473,"Confirmed",17157
2020-11-28,"8:00 AM","Chhattisgarh",NA,NA,1.21,89.41,29436231,"Confirmed",232835
2020-11-28,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.13,NA,"Confirmed",3330
2020-11-28,"8:00 AM","Delhi",NA,NA,1.6,91.54,18710922,"Confirmed",556744
